MAG,ANNEE,MOIS,CA
5519,2021,3,128107.720
8685,2021,3,117749.080
4739,2021,3,107003.958
5983,2021,3,135906.720
8801,2021,3,115449.580
8674,2021,3,77523.140
5310,2021,3,180599.640
8649,2021,3,92578.890
5241,2021,3,228660.070
5333,2021,3,233494.300
6308,2021,3,166585.680
6477,2021,3,140903.040
6274,2021,3,127156.380
5636,2021,3,218239.900
5629,2021,3,124732.600
4822,2021,3,107572.030
6847,2021,3,135914.650
8213,2021,3,259842.950
8113,2021,3,100247.470
4096,2021,3,103098.270
6830,2021,3,29873.920
4864,2021,3,44643.730
6156,2021,3,106150.660
7779,2021,3,73304.410
8567,2021,3,113981.810
4437,2021,3,196186.400
5575,2021,3,179075.330
4976,2021,3,168770.770
6340,2021,3,55159.050
7716,2021,3,43501.210
5809,2021,3,228351.220
6038,2021,3,134876.100
4238,2021,3,127529.860
6723,2021,3,58749.790
6677,2021,3,68375.860
4406,2021,3,82195.180
4791,2021,3,16266.110
4416,2021,4,115287.170
6244,2021,4,189316.240
4263,2021,4,219095.410
6847,2021,4,136050.260
5121,2021,4,559235.500
6240,2021,4,278264.740
7010,2021,4,473642.070
5739,2021,4,286695.290
6273,2021,4,165675.650
6106,2021,4,114199.060
6270,2021,4,410058.940
4245,2021,4,370940.720
4961,2021,4,108145.310
6265,2021,4,254871.290
5975,2021,4,127590.650
4100,2021,4,147691.800
8156,2021,4,222985.690
4866,2021,4,236278.440
4384,2021,4,230292.000
4197,2021,4,287657.490
4958,2021,4,128710.340
6469,2021,4,59030.790
5671,2021,4,308312.760
7961,2021,4,266833.760
4767,2021,4,142939.760
5141,2021,4,124871.630
4312,2021,4,179208.920
5938,2021,4,260543.740
5080,2021,4,130323.940
5870,2021,4,156631.830
6888,2021,4,258757.790
4343,2021,4,187687.220
4105,2021,4,178211.160
8532,2021,4,212718.950
5328,2021,4,448505.070
6188,2021,4,157419.410
6176,2021,4,31855.380
5414,2021,4,149945.830
4345,2021,4,168459.360
4324,2021,4,184388.820
6699,2021,4,135387.680
6782,2021,4,106246.390
5486,2021,4,207227.340
6132,2021,4,128794.790
6257,2021,4,122986.200
8630,2021,4,112415.890
5194,2021,4,90827.310
4784,2021,4,55972.690
6330,2021,4,105571.780
4377,2021,4,232925.660
5621,2021,4,148424.910
4840,2021,4,221440.440
8318,2021,4,203389.940
7553,2021,4,114933.500
7130,2021,4,167545.680
5009,2021,4,243507.460
8111,2021,4,215561.900
6896,2021,4,249830.110
4770,2021,4,215244.790
4290,2021,4,209248.850
5056,2021,4,86268.540
6233,2021,4,119647.460
8684,2021,4,157529.560
7844,2021,4,77472.000
5098,2021,4,130373.200
6637,2021,4,60943.330
4426,2021,5,144951.720
4814,2021,5,139318.430
5173,2021,5,234577.550
8126,2021,5,260893.080
5080,2021,5,137631.790
5015,2021,5,490873.180
4230,2021,5,250181.770
5542,2021,5,212149.460
4345,2021,5,172924.910
6351,2021,5,168574.010
6352,2021,5,127230.910
7646,2021,5,91725.930
5067,2021,5,573141.910
7839,2021,5,104876.620
8210,2021,5,400906.460
8584,2021,5,143463.220
6859,2021,5,310531.420
4136,2021,5,233073.310
7130,2021,5,141996.060
4290,2021,5,212145.010
8532,2021,5,192375.840
5580,2021,5,356212.530
4194,2021,5,199956.810
8244,2021,5,356108.090
5630,2021,1,60129.150
4956,2021,1,199799.030
6475,2021,1,108828.450
6166,2021,1,191697.740
8792,2021,1,66060.040
6669,2021,1,62778.970
5252,2021,2,265549.060
5809,2021,2,193944.040
4438,2021,2,166802.930
4415,2021,2,231804.900
5307,2021,2,234142.400
7334,2021,2,107254.030
4823,2021,2,146795.980
6463,2021,2,141466.060
8021,2021,2,292040.250
5459,2021,2,98933.090
7871,2021,2,13443.460
5385,2021,2,71907.480
5455,2021,2,70671.370
5867,2021,2,148645.570
8685,2021,2,95223.230
4763,2021,2,144287.820
4262,2021,2,302590.660
4133,2021,2,181527.730
8008,2021,2,254107.440
4169,2021,2,148142.660
7584,2021,2,134651.650
7002,2021,2,281900.400
4462,2021,2,115788.730
6249,2021,3,151402.570
8503,2021,3,97834.100
8274,2021,3,373536.320
4083,2021,3,120497.790
5602,2021,3,314743.380
7630,2021,3,82757.450
5827,2021,3,400992.970
5184,2021,3,286104.550
5831,2021,3,218232.510
8187,2021,3,32614.820
8004,2021,3,533805.010
5498,2021,3,685387.030
6430,2021,3,12461.090
6125,2021,3,324550.260
5104,2021,3,168970.500
5045,2021,3,504089.460
6248,2021,3,210008.070
8043,2021,3,278437.420
8162,2021,3,75061.300
6228,2021,3,246614.920
4378,2021,3,175675.250
5517,2021,3,194343.830
4245,2021,3,368664.310
4218,2021,3,208491.820
6973,2021,3,119585.650
5465,2021,3,330681.010
6842,2021,3,244313.850
4244,2021,3,115760.400
4190,2021,3,244211.080
5446,2021,3,140282.280
7508,2021,3,118439.050
4069,2021,3,145734.610
7734,2021,3,164333.220
4383,2021,3,162968.130
4283,2021,3,133476.880
6684,2021,3,67477.240
4351,2021,3,171151.190
8655,2021,3,125266.170
5307,2021,3,254331.460
5375,2021,3,268118.340
5078,2021,3,168968.700
7138,2021,3,107038.670
6834,2021,3,183073.840
7987,2021,3,140669.730
5242,2021,3,221899.750
7079,2021,3,180292.700
4353,2021,3,169101.520
7988,2021,3,30785.920
6392,2021,3,198029.410
6675,2021,3,56004.520
6314,2021,3,44530.520
4819,2021,4,130972.380
5647,2021,4,223450.190
7515,2021,4,205103.410
5831,2021,4,76945.820
4253,2021,4,31167.810
7093,2021,4,250075.670
6381,2021,4,367476.500
4293,2021,4,86824.270
5027,2021,4,239319.980
5824,2021,4,177947.740
6093,2021,4,148066.260
7099,2021,4,301792.780
5075,2021,4,408748.940
6256,2021,4,217062.530
6468,2021,4,176005.360
4086,2021,4,179879.200
4273,2021,4,310969.860
8167,2021,4,117075.710
4846,2021,4,179678.140
5037,2021,4,129793.710
5629,2021,4,120546.550
4216,2021,4,235187.680
4431,2021,4,36877.000
2122,2021,4,128432.840
7833,2021,4,248709.960
5358,2021,4,190152.050
5308,2021,4,237498.460
6745,2021,4,144000.480
4139,2021,4,234336.620
4254,2021,4,194838.520
5229,2021,4,583982.540
4342,2021,4,153085.720
8362,2021,4,167598.110
4196,2021,4,268084.430
5083,2021,4,195778.950
5318,2021,4,140031.990
7001,2021,4,398025.390
4257,2021,4,131671.610
7773,2021,4,106564.440
4321,2021,4,147580.980
6399,2021,4,54462.190
7141,2021,4,116531.450
6783,2021,4,69503.380
2117,2021,4,26294.380
5492,2021,4,271196.120
5939,2021,4,360635.760
7944,2021,4,165191.680
6614,2021,4,310873.770
7657,2021,4,148123.100
4181,2021,4,124268.030
4818,2021,4,250368.630
6997,2021,4,132884.080
7891,2021,4,125075.300
6769,2021,4,216311.420
6698,2021,4,137303.680
4959,2021,4,143442.220
5523,2021,4,243281.810
5826,2021,4,86880.760
4814,2021,4,135314.440
6890,2021,4,120812.880
7105,2021,4,107368.140
5162,2021,4,182694.690
5476,2021,4,17605.740
5988,2021,4,377949.670
6842,2021,4,221804.160
6352,2021,4,116963.290
5597,2021,4,157279.980
4788,2021,4,208756.480
4950,2021,4,164016.410
7126,2021,4,49710.990
6340,2021,4,54113.940
6331,2021,4,79150.280
4270,2021,4,137693.350
6686,2021,4,109691.280
8743,2021,5,150322.160
5671,2021,5,298686.790
5073,2021,5,345010.220
5487,2021,5,235720.760
5517,2021,5,173823.830
8055,2021,5,610691.230
4235,2021,5,247908.070
7657,2021,5,125063.530
7796,2021,5,63775.430
5438,2021,5,217825.090
4263,2021,5,215007.310
6231,2021,5,376863.800
6609,2021,5,132398.770
7828,2021,5,459626.870
5597,2021,5,150094.330
8217,2021,5,482545.830
5961,2021,5,251692.730
4760,2021,5,146036.690
5044,2021,5,343714.010
6302,2021,5,136294.918
4976,2021,5,153358.190
8043,2021,5,253779.830
4082,2021,5,80432.660
5629,2021,5,116310.200
5358,2021,5,213178.480
8383,2021,5,704371.800
4259,2021,5,271781.700
5401,2021,5,235321.760
4824,2021,5,155923.190
5379,2021,5,461383.900
5123,2021,5,183483.400
8615,2021,5,261328.910
6875,2021,5,157562.460
7516,2021,5,265494.300
7786,2021,5,226651.170
6932,2021,5,83677.130
6274,2021,5,140907.070
4363,2021,5,295849.290
6361,2021,5,204666.540
4439,2021,5,206595.760
5206,2021,5,153927.450
5400,2021,5,119733.920
6203,2021,5,225082.370
4864,2021,5,37530.560
5987,2021,5,206954.260
6388,2021,5,124410.200
5078,2021,2,143645.680
5328,2021,2,388976.920
7903,2021,3,134950.790
8021,2021,3,334657.980
2106,2021,3,70739.010
4813,2021,3,142347.610
8699,2021,3,38481.390
7996,2021,4,244799.080
5472,2021,4,272876.440
4778,2021,4,117813.600
4815,2021,4,174389.420
2124,2021,4,104657.260
4120,2021,4,170023.050
4351,2021,5,170280.010
4383,2021,5,138922.050
5414,2021,5,154313.680
5988,2021,5,341033.200
5619,2021,5,131886.410
6234,2021,5,116679.380
8644,2021,5,151240.220
4208,2021,5,268379.250
6634,2021,2,40668.880
6263,2021,5,88939.910
4360,2021,5,158524.310
4359,2021,5,95303.020
4068,2021,5,195254.910
5481,2021,5,392432.870
5375,2021,5,235388.940
4086,2021,5,205843.610
5605,2021,5,274996.790
5120,2021,5,169789.383
8179,2021,5,876002.130
4190,2021,5,237428.560
4353,2021,5,178989.760
8655,2021,5,133155.320
6223,2021,5,235236.640
4354,2021,5,170297.030
2117,2021,5,29143.560
5472,2021,5,167394.680
6340,2021,5,54229.910
6331,2021,5,94830.260
4083,2021,5,113650.810
5045,2021,5,479024.360
4322,2021,5,290587.990
6755,2021,5,358620.630
4330,2021,5,152663.630
4358,2021,5,183329.110
4285,2021,5,24540.310
6888,2021,5,289641.140
6254,2021,5,149229.500
5003,2021,5,382131.310
6324,2021,5,217098.340
6038,2021,5,149574.260
6834,2021,5,191811.770
5268,2021,5,55374.060
5333,2021,5,237370.830
5388,2021,5,261187.620
4271,2021,5,57239.480
5809,2021,5,209357.100
6285,2021,5,194907.020
6192,2021,5,124450.740
4177,2021,5,671451.170
5153,2021,5,115683.010
7996,2021,5,211292.560
6437,2021,5,124063.350
6634,2021,5,146542.810
6428,2021,5,110184.980
5309,2021,5,110744.370
4840,2021,5,202408.870
5969,2021,5,184502.040
6210,2021,5,156465.890
7718,2021,5,208433.090
7078,2021,5,214929.780
6085,2021,5,110788.160
6269,2021,5,113851.340
4826,2021,5,165713.380
7867,2021,5,138110.290
6443,2021,5,105783.440
6676,2021,5,78407.650
7757,2021,5,101415.990
7727,2021,5,309162.360
7173,2021,5,176649.980
8021,2021,5,269731.430
6092,2021,5,116049.000
6296,2021,5,83690.357
7704,2021,5,118591.520
5132,2021,5,172587.230
7553,2021,5,127827.080
6626,2021,5,92060.860
8589,2021,5,17975.860
6034,2021,5,79236.270
5446,2021,5,136935.380
6464,2021,5,115020.990
8228,2021,5,38313.810
7104,2021,5,99963.570
4181,2021,5,106951.040
4437,2021,5,142976.710
7762,2021,5,76634.100
6310,2021,5,125349.630
6614,2021,5,114437.060
8194,2021,5,119341.260
4849,2021,5,102774.590
4239,2021,5,36322.200
7951,2021,5,188161.180
7773,2021,5,94610.580
6736,2021,5,84603.010
1014,2021,5,82201.350
1007,2021,5,102462.370
6548,2021,5,9664.060
6545,2021,5,23817.690
4613,2021,6,156550.080
5075,2021,6,403468.860
7969,2021,6,184840.190
4081,2021,6,266676.601
4190,2021,6,303751.490
4770,2021,6,230331.390
4758,2021,6,292481.090
5045,2021,6,497569.400
5952,2021,6,340328.590
6209,2021,6,556116.640
4262,2021,6,343738.970
5978,2021,6,278223.010
4127,2021,6,194380.260
4247,2021,6,255229.350
5643,2021,6,127312.470
6192,2021,6,119464.120
4427,2021,6,227628.900
5694,2021,6,396608.220
5310,2021,6,172360.280
6323,2021,6,256143.630
5298,2021,6,263322.060
4814,2021,6,132216.090
4391,2021,6,172800.310
6968,2021,6,203183.936
4208,2021,6,239804.550
4326,2021,6,189121.520
8750,2021,6,170067.730
6325,2021,6,447803.980
8384,2021,6,104388.620
8017,2021,6,192801.880
4357,2021,6,142687.130
5507,2021,6,140503.220
6296,2021,6,82079.248
8743,2021,6,157229.831
4276,2021,6,268992.990
4195,2021,6,179963.270
6329,2021,6,524975.940
5339,2021,6,222752.870
4281,2021,6,124594.800
4457,2021,6,147391.770
4843,2021,6,221162.530
6396,2021,6,111027.600
8200,2021,6,92622.220
5299,2021,6,215698.510
6177,2021,6,71815.720
7072,2021,6,138751.670
4334,2021,6,121267.490
5743,2021,6,205035.210
4227,2021,6,152911.070
4113,2021,6,114624.300
4339,2021,6,171179.790
4105,2021,6,181104.150
4343,2021,6,186288.040
5164,2021,6,399252.160
6270,2021,6,411585.610
7657,2021,6,119391.780
6088,2021,6,76280.410
6016,2021,6,205594.300
4373,2021,6,278163.500
6745,2021,6,155305.570
4412,2021,6,129131.427
5547,2021,6,180811.680
7574,2021,6,310684.970
6341,2021,6,249650.490
4293,2021,6,102006.810
5865,2021,6,205884.770
5734,2021,6,200403.650
1013,2021,6,173183.580
6958,2021,6,225896.653
4082,2021,6,88347.820
4205,2021,6,155914.570
6686,2021,6,135919.210
5529,2021,6,195184.210
5120,2021,6,162866.343
5931,2021,6,185381.130
8744,2021,6,357201.130
4366,2021,6,120547.080
8019,2021,6,416485.590
6287,2021,6,413181.030
5874,2021,6,232211.470
5522,2021,6,232959.410
5663,2021,6,177447.410
4295,2021,6,129460.960
4970,2021,6,120523.560
5696,2021,6,427302.530
6187,2021,6,69151.690
5059,2021,6,220013.521
6171,2021,6,99354.580
6973,2021,6,118092.740
4827,2021,6,148876.300
1015,2021,6,121929.410
4330,2021,6,163448.320
4287,2021,6,116486.470
4333,2021,6,153676.680
6601,2021,6,180002.140
4740,2021,6,116303.380
5307,2021,6,256402.320
4849,2021,6,105422.150
6330,2021,6,115716.540
5230,2021,6,123090.430
4187,2021,6,77118.220
5089,2021,6,294701.720
6684,2021,6,80020.020
5182,2021,6,500424.720
4950,2021,6,118320.800
5140,2021,6,218962.187
4353,2021,6,173533.870
6399,2021,6,71845.830
7049,2021,6,144643.390
4088,2021,6,149112.230
4359,2021,6,90352.610
6575,2021,6,60749.100
6083,2021,6,264536.900
6474,2021,6,146499.570
4252,2021,6,161290.820
4458,2021,6,183048.050
5760,2021,6,114063.760
6126,2021,6,125283.000
9295,2021,6,144962.340
4147,2021,6,345481.000
4966,2021,6,126045.290
6388,2021,6,115291.880
8107,2021,6,48171.510
8613,2021,6,86038.740
5446,2021,6,130556.348
6536,2021,6,42639.790
6270,2021,8,315829.170
4382,2021,8,257126.760
6723,2021,8,49783.310
4250,2021,8,105017.830
4771,2021,8,67564.300
5735,2021,8,275052.470
6778,2021,8,119355.720
7515,2021,8,199871.930
5465,2021,8,218398.580
4407,2021,8,164353.180
5145,2021,8,149943.120
7076,2021,8,127784.500
6233,2021,8,136935.790
6352,2021,8,105088.200
5070,2021,8,229622.390
4227,2021,8,190346.940
4325,2021,8,127279.110
4758,2021,8,209008.240
8144,2021,8,53750.490
8045,2021,8,114805.660
4416,2021,8,110646.170
6329,2021,8,330041.620
6223,2021,8,158389.140
5612,2021,8,177750.861
4213,2021,8,63864.640
6092,2021,8,500608.300
5243,2021,8,173640.340
4120,2021,8,154412.010
5613,2021,8,135676.060
5988,2021,8,143244.540
6548,2021,8,41319.770
7843,2021,8,62756.220
6093,2021,8,483510.530
8162,2021,8,47583.420
6340,2021,8,8064.820
5180,2021,8,191541.910
4428,2021,8,76769.710
5310,2021,8,125814.560
5244,2021,8,107426.330
7561,2021,8,39739.600
8179,2021,8,612591.050
4082,2021,8,78862.690
8315,2021,8,247091.370
8004,2021,8,368845.820
8055,2021,8,457509.340
5428,2021,8,204551.250
4829,2021,8,195951.030
7008,2021,8,326649.240
5080,2021,8,100352.060
4160,2021,8,126664.710
5143,2021,8,396504.670
7806,2021,8,60282.130
5073,2021,8,235355.820
4177,2021,8,446535.280
1007,2021,8,202014.960
4324,2021,8,154500.100
2118,2021,8,116461.550
8728,2021,8,44038.480
5438,2021,8,181132.960
6866,2021,8,253440.810
4961,2021,8,91339.390
5928,2021,8,267380.030
7010,2021,8,437906.870
4211,2021,8,125024.710
8688,2021,8,125613.280
7002,2021,8,273975.280
4790,2021,8,38050.287
5227,2021,8,84402.540
6007,2021,8,292439.960
6388,2021,8,100847.260
4736,2021,8,208536.350
8269,2021,8,175985.530
4127,2021,8,159772.580
4194,2021,8,178164.790
6698,2021,8,126186.820
6987,2021,8,18077.070
4243,2021,8,187380.540
5063,2021,8,312978.340
4997,2021,8,44694.290
6358,2021,8,90276.520
8685,2021,8,75373.660
4244,2021,8,86744.220
5981,2021,8,46660.740
4827,2021,8,141980.440
4206,2021,8,110909.510
4253,2021,8,20584.960
4846,2021,8,141747.480
5629,2021,8,88735.490
4316,2021,8,57713.520
4458,2021,8,169227.190
6331,2021,8,72596.830
4384,2021,8,187160.020
4283,2021,8,108008.700
4864,2021,8,8132.400
5414,2021,8,101814.670
6228,2021,8,165013.380
5358,2021,8,202167.850
4089,2021,8,418122.160
6396,2021,8,101967.840
4366,2021,8,102829.230
5500,2021,8,94921.440
5142,2021,8,55993.270
4332,2021,8,108850.580
6744,2021,8,38473.550
5017,2021,7,378576.720
4957,2021,7,109119.750
5734,2021,7,182044.630
5511,2021,7,216827.750
5028,2021,7,508739.180
5523,2021,7,222862.460
5299,2021,7,175263.570
6755,2021,7,276503.260
5018,2021,7,189389.100
8138,2021,7,117624.230
6939,2021,7,141230.640
5370,2021,7,470844.860
6700,2021,7,211627.180
4389,2021,7,246482.180
6291,2021,7,129788.800
5578,2021,7,267425.559
6711,2021,7,234468.490
4208,2021,7,208086.640
6258,2021,7,309313.100
6265,2021,7,224530.730
5696,2021,7,348979.310
4270,2021,7,162241.310
6712,2021,7,187911.030
6944,2021,7,243811.340
8309,2021,7,303858.470
4387,2021,7,134673.360
5363,2021,7,222434.300
6209,2021,7,458772.860
7783,2021,7,90887.990
5252,2021,7,239300.170
8179,2021,7,688473.460
4831,2021,7,174226.320
8642,2021,7,69650.930
5027,2021,7,192751.220
5009,2021,7,206891.560
4961,2021,7,94786.210
5486,2021,7,176511.990
5584,2021,7,202332.470
8269,2021,7,206339.220
4145,2021,7,131441.827
5329,2021,7,190604.130
4962,2021,7,141271.380
4287,2021,7,111760.230
4608,2021,7,114807.650
4133,2021,7,174957.720
5075,2021,7,353113.920
4966,2021,7,120432.980
7725,2021,7,154011.830
5015,2021,7,436204.480
5742,2021,7,166802.340
6369,2021,7,241227.220
4763,2021,7,134356.410
6285,2021,7,176783.970
2119,2021,7,62906.490
4100,2021,7,134412.660
5306,2021,7,182037.530
4249,2021,7,376341.840
5058,2021,7,119531.810
1044,2021,7,214270.030
8653,2021,7,104197.910
5612,2021,7,196493.428
5379,2021,7,389181.200
5957,2021,7,148943.170
6326,2021,7,192043.160
6268,2021,7,171130.250
4304,2021,7,75584.080
6183,2021,7,135148.360
4328,2021,7,179670.820
4239,2021,7,36756.910
6377,2021,7,134436.230
6958,2021,7,191508.074
7040,2021,7,89186.350
4081,2021,7,228431.345
7773,2021,7,85682.790
5978,2021,7,215725.800
7903,2021,7,92779.520
6669,2021,7,48225.030
5656,2021,7,118755.190
7001,2021,7,358563.550
4823,2021,7,140831.500
4775,2021,7,156825.220
8200,2021,7,88776.230
4368,2021,7,126436.220
5738,2021,7,100934.620
5083,2021,7,165572.084
4240,2021,7,206086.590
2117,2021,7,28586.060
5298,2021,7,219986.310
6770,2021,7,245581.350
8117,2021,7,105422.130
6093,2021,7,384378.600
4069,2021,7,111503.140
6305,2021,7,157052.500
7006,2021,7,304586.250
6187,2021,7,69279.370
5098,2021,7,129387.750
5056,2021,7,73635.220
4214,2021,7,117775.460
6278,2021,7,101949.410
4778,2021,7,107452.740
1027,2021,7,95077.860
5826,2021,7,45325.860
7002,2021,7,275504.910
4090,2021,9,208307.170
5483,2021,9,358962.480
5516,2021,9,271287.610
8383,2021,9,708843.580
4280,2021,9,218071.360
7008,2021,9,323573.360
4456,2021,9,128583.170
5621,2021,9,163301.690
4765,2021,9,198620.270
4135,2021,9,208648.220
4961,2021,9,96470.950
5298,2021,9,242176.990
1014,2021,9,274496.150
6373,2021,9,451478.370
6698,2021,9,134924.560
1052,2021,9,97461.320
5612,2021,9,212787.678
4392,2021,9,196256.220
5003,2021,9,313054.080
6262,2021,9,226262.120
8655,2021,9,133381.270
4407,2021,9,221963.430
4783,2021,9,125901.250
6209,2021,9,509179.010
4250,2021,9,121758.330
5013,2021,9,568540.520
5358,2021,9,251500.470
7009,2021,9,422250.780
4365,2021,9,303207.400
4116,2021,9,224405.400
5663,2021,9,189303.850
4965,2021,9,149314.830
4356,2021,9,47541.950
5005,2021,9,421950.210
5602,2021,9,360895.160
5578,2021,9,279431.827
6737,2021,9,172291.690
8044,2021,9,313271.040
6242,2021,9,209750.387
4133,2021,9,214329.380
5345,2021,9,144027.330
6866,2021,9,314886.760
6895,2021,9,257421.310
5361,2021,9,206670.410
2131,2021,9,37695.630
5194,2021,9,100327.020
4177,2021,9,662509.490
1114,2021,9,116385.920
5398,2021,9,228064.920
6353,2021,9,272187.840
4958,2021,9,109258.850
4834,2021,9,138024.260
4840,2021,9,177338.750
4416,2021,9,144220.890
4274,2021,9,266057.960
5035,2021,9,84421.170
6396,2021,9,108207.680
5928,2021,9,318605.900
6269,2021,9,118621.750
4776,2021,9,93747.740
4959,2021,9,139301.110
8575,2021,9,39198.550
8315,2021,9,371830.640
5643,2021,9,116108.000
4899,2021,9,33201.950
5550,2021,9,203539.470
5541,2021,9,193965.740
4117,2021,9,97095.030
4304,2021,9,93274.440
4818,2021,9,217706.230
4326,2021,9,154856.520
8369,2021,9,138253.120
5630,2021,9,55935.940
7959,2021,9,188865.600
4998,2021,9,48371.090
4964,2021,9,152639.760
1054,2021,9,99670.540
4841,2021,9,110111.420
5927,2021,9,216382.840
6932,2021,9,75606.940
6175,2021,9,172290.320
4292,2021,9,70868.270
6291,2021,9,131880.470
4374,2021,9,131137.850
6317,2021,9,36583.530
7840,2021,9,79224.310
6314,2021,9,45895.380
2116,2021,9,28562.225
5400,2021,9,93029.900
8072,2021,9,15853.120
8113,2021,9,21799.940
5803,2021,10,216520.460
5063,2021,10,424572.170
4763,2021,10,155939.800
5104,2021,10,139075.380
4234,2021,10,196169.790
4090,2021,10,210856.480
4830,2021,10,142203.570
6799,2021,10,200107.650
8230,2021,10,602365.740
6323,2021,10,270806.670
5036,2021,10,361799.150
5064,2021,10,204257.860
6895,2021,10,259089.520
4070,2021,10,404983.200
4269,2021,10,195171.900
1009,2021,10,221318.190
5005,2021,10,445141.660
4149,2021,10,423331.919
1120,2021,10,156889.820
1131,2021,10,410044.800
4280,2021,10,227405.710
4761,2021,10,176259.870
5413,2021,10,205924.930
4363,2021,10,242061.070
4741,2021,10,183612.530
4966,2021,10,159869.900
4286,2021,10,235891.020
5333,2021,10,202369.190
4308,2021,10,124447.920
6254,2021,10,127015.430
5462,2021,10,382894.130
5463,2021,10,157806.240
5696,2021,10,423073.640
5351,2021,10,120092.590
5348,2021,10,213254.300
5734,2021,10,189885.560
5080,2021,10,123130.860
4177,2021,10,616312.210
6314,2021,10,26668.800
8684,2021,10,153053.110
4394,2021,10,145625.070
6286,2021,10,265420.580
6755,2021,10,313619.360
6038,2021,10,127152.690
6219,2021,10,198122.130
8649,2021,10,91106.740
4211,2021,10,180039.910
6609,2021,10,115319.850
4327,2021,10,360031.070
7006,2021,10,335549.330
6762,2021,10,71685.250
1022,2021,10,125348.980
5304,2021,10,21181.430
6247,2021,10,199124.680
4135,2021,10,208371.770
5486,2021,10,207733.150
4738,2021,10,312645.910
4116,2021,10,216695.880
6939,2021,10,167869.560
4213,2021,10,83152.240
4267,2021,10,178753.510
5163,2021,10,175529.840
4334,2021,10,125854.760
4355,2021,10,120014.030
5722,2021,10,155797.410
5098,2021,10,120092.370
4353,2021,10,158776.380
4961,2021,10,118588.780
1115,2021,10,286670.320
6263,2021,10,77188.020
5742,2021,10,143557.730
5056,2021,10,76126.240
2140,2021,10,103.390
2142,2021,10,3490.673
7778,2021,6,100819.450
5568,2021,5,105340.790
4313,2021,5,95678.520
8405,2021,7,26838.250
7575,2021,6,101541.550
1123,2021,9,725.900
6545,2021,7,35727.100
7832,2021,6,21248.570
6204,2021,5,3366.770
5098,2021,11,119771.810
6931,2021,11,215342.020
5492,2021,11,271683.200
6013,2021,11,85682.550
5230,2021,11,121931.060
4258,2021,11,177229.120
8156,2021,11,206872.950
4313,2021,11,240608.070
5743,2021,11,176017.690
5140,2021,11,205983.625
4117,2021,11,92933.960
4318,2021,11,195190.330
1114,2021,11,120536.610
4354,2021,11,175961.670
5928,2021,11,341518.830
5663,2021,11,183143.920
4321,2021,11,121969.180
4384,2021,11,231267.814
4813,2021,11,139406.430
5143,2021,11,578723.021
5329,2021,11,208835.390
6755,2021,11,302082.312
5121,2021,11,514393.848
6176,2021,11,32229.070
5771,2021,11,238473.100
5045,2021,11,430650.330
8007,2021,11,628376.613
1125,2021,11,233614.068
5636,2021,11,192026.090
4353,2021,11,145215.690
4775,2021,11,176060.270
8649,2021,11,84760.270
5400,2021,11,146963.060
5089,2021,11,309797.560
5047,2021,11,182694.710
5015,2021,11,446562.960
6121,2021,11,159222.690
5561,2021,11,233123.880
6745,2021,11,147801.220
6064,2021,11,272795.917
4370,2021,11,168860.120
4382,2021,11,168030.510
5602,2021,11,353303.040
6832,2021,11,183106.676
5637,2021,11,707758.268
5208,2021,11,148778.750
6291,2021,11,124853.590
4194,2021,11,171274.950
6201,2021,11,69322.280
4960,2021,11,73809.530
4088,2021,11,139681.660
5287,2021,6,136286.150
5047,2021,6,215625.860
6122,2021,6,187568.280
7143,2021,6,46555.090
7646,2021,6,90119.770
6121,2021,6,168015.810
8007,2021,8,607525.257
4291,2021,8,120343.880
5943,2021,8,19751.710
5092,2021,8,144229.320
1057,2021,8,59826.200
4738,2021,8,283135.270
5294,2021,8,235941.769
6122,2021,8,123957.470
5058,2021,8,102539.800
6166,2021,8,194711.110
4231,2021,7,74189.310
6313,2021,7,40418.020
8728,2021,7,49006.080
1029,2021,7,215242.210
4760,2021,7,127213.160
5121,2021,7,457126.440
4225,2021,7,168047.683
4386,2021,7,111851.600
4997,2021,7,54426.450
2125,2021,7,67674.780
8369,2021,7,118592.190
5002,2021,7,64473.240
7520,2021,7,85888.840
6955,2021,7,192930.460
6203,2021,7,162725.280
4824,2021,7,153465.190
6257,2021,7,120226.265
2128,2021,8,9276.650
5636,2021,9,175811.810
5208,2021,9,152413.590
5375,2021,9,221157.680
5070,2021,9,342364.370
6265,2021,9,232058.500
5408,2021,9,512479.580
6199,2021,9,391318.480
4272,2021,9,108899.610
4146,2021,9,242268.490
4318,2021,9,191636.950
5739,2021,9,305686.200
7093,2021,9,84197.520
5681,2021,9,259047.610
6351,2021,9,142380.860
6293,2021,9,97499.160
4846,2021,9,150806.720
6778,2021,9,57275.850
8584,2021,9,19181.420
8107,2021,9,21292.280
4257,2021,10,146924.180
5003,2021,10,306845.460
6325,2021,10,467682.950
5809,2021,10,191890.500
5573,2021,10,749827.050
5202,2021,10,311415.840
6396,2021,10,112958.190
6270,2021,10,421056.540
4959,2021,10,179751.490
4270,2021,10,163620.710
4331,2021,10,166103.910
6274,2021,10,127094.060
5208,2021,10,157542.300
6213,2021,10,647745.550
6958,2021,10,226877.829
5574,2021,10,135310.670
5735,2021,10,209957.270
6392,2021,10,204331.401
5662,2021,6,67114.500
7343,2021,6,44374.870
8667,2021,7,38990.260
5035,2021,11,165735.900
8048,2021,11,443936.460
1019,2021,11,187961.890
6859,2021,11,259091.520
5375,2021,11,232420.210
6199,2021,11,388768.960
